1503620034,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620034,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620035,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620035,s1,250.00,3062.00,3312.00,3062,250,3.00,19.00,22.00,19,3,0.00,0.00,0,0
1503620035,eth0,456.00,735.00,1191.00,735,456,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1503620035,eth1,449.00,0.00,449.00,0,449,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1503620035,s2,250.00,3654.00,3904.00,3654,250,3.00,21.00,24.00,21,3,0.00,0.00,0,0
1503620035,s1-eth2,148782.00,6016670.00,6165452.00,6016670,148782,1995.00,3991.00,5986.00,3991,1995,0.00,0.00,0,0
1503620035,s1-eth1,6019842.00,146964.00,6166806.00,146964,6019842,4001.00,1986.00,5987.00,1986,4001,0.00,0.00,0,0
1503620035,s3,250.00,4784.00,5034.00,4784,250,3.00,27.00,30.00,27,3,0.00,0.00,0,0
1503620035,s2-eth2,151498.00,6015444.00,6166942.00,6015444,151498,2010.00,3984.00,5994.00,3984,2010,0.00,0.00,0,0
1503620035,s2-eth1,6016670.00,148782.00,6165452.00,148782,6016670,3991.00,1995.00,5986.00,1995,3991,0.00,0.00,0,0
1503620035,lo,22387.00,22387.00,44774.00,22387,22387,215.00,215.00,430.00,215,215,0.00,0.00,0,0
1503620035,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620035,s3-eth2,153273.00,6010830.00,6164103.00,6010830,153273,2020.00,3973.00,5993.00,3973,2020,0.00,0.00,0,0
1503620035,s3-eth1,6015444.00,151498.00,6166942.00,151498,6015444,3984.00,2010.00,5994.00,2010,3984,0.00,0.00,0,0
1503620035,total,18529552.00,18524810.00,37054360.00,18524810,18529551,18233.00,18227.00,36460.00,18227,18233,0.00,0.00,0,0
1503620036,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620036,s1,0.00,1193.00,1193.00,1193,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1503620036,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1503620036,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620036,s2,0.00,1382.00,1382.00,1382,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1503620036,s1-eth2,143340.00,5840691.00,5984031.00,5840691,143340,1932.00,3861.00,5793.00,3861,1932,0.00,0.00,0,0
1503620036,s1-eth1,5839508.00,142820.00,5982328.00,142820,5839508,3861.00,1930.00,5791.00,1930,3861,0.00,0.00,0,0
1503620036,s3,0.00,816.00,816.00,816,0,0.00,4.00,4.00,4,0,0.00,0.00,0,0
1503620036,s2-eth2,143562.00,5840360.00,5983922.00,5840360,143562,1933.00,3860.00,5793.00,3860,1933,0.00,0.00,0,0
1503620036,s2-eth1,5840691.00,143340.00,5984031.00,143340,5840691,3861.00,1932.00,5793.00,1932,3861,0.00,0.00,0,0
1503620036,lo,4558.00,4558.00,9116.00,4558,4558,43.00,43.00,86.00,43,43,0.00,0.00,0,0
1503620036,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620036,s3-eth2,144161.00,5841012.00,5985173.00,5841012,144161,1934.00,3858.00,5792.00,3858,1934,0.00,0.00,0,0
1503620036,s3-eth1,5840360.00,143562.00,5983922.00,143562,5840360,3860.00,1933.00,5793.00,1933,3860,0.00,0.00,0,0
1503620036,total,17956332.00,17959980.00,35916312.00,17959979,17956332,17426.00,17432.00,34858.00,17432,17426,0.00,0.00,0,0
1503620037,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620037,s1,0.00,485.00,485.00,485,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1503620037,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1503620037,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620037,s2,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1503620037,s1-eth2,151585.00,6206371.00,6357956.00,6206371,151585,2048.00,4102.00,6150.00,4102,2048,0.00,0.00,0,0
1503620037,s1-eth1,6206749.00,151552.00,6358301.00,151552,6206749,4104.00,2048.00,6152.00,2048,4104,0.00,0.00,0,0
1503620037,s3,0.00,438.00,438.00,438,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1503620037,s2-eth2,151990.00,6207507.00,6359497.00,6207507,151990,2050.00,4101.00,6151.00,4101,2050,0.00,0.00,0,0
1503620037,s2-eth1,6206371.00,151585.00,6357956.00,151585,6206371,4102.00,2048.00,6150.00,2048,4102,0.00,0.00,0,0
1503620037,lo,2177.00,2177.00,4354.00,2177,2177,21.00,21.00,42.00,21,21,0.00,0.00,0,0
1503620037,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620037,s3-eth2,152097.00,6208914.00,6361011.00,6208914,152097,2051.00,4101.00,6152.00,4101,2051,0.00,0.00,0,0
1503620037,s3-eth1,6207507.00,151990.00,6359497.00,151990,6207507,4101.00,2050.00,6151.00,2050,4101,0.00,0.00,0,0
1503620037,total,19078536.00,19081292.00,38159828.00,19081293,19078536,18478.00,18479.00,36957.00,18479,18478,0.00,0.00,0,0
1503620038,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620038,s1,0.00,1143.00,1143.00,1143,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1503620038,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620038,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620038,s2,0.00,1414.00,1414.00,1414,0,0.00,7.00,7.00,7,0,0.00,0.00,0,0
1503620038,s1-eth2,151850.00,6182735.00,6334585.00,6182735,151850,2046.00,4088.00,6134.00,4088,2046,0.00,0.00,0,0
1503620038,s1-eth1,6183136.00,151178.00,6334314.00,151178,6183136,4090.00,2043.00,6133.00,2043,4090,0.00,0.00,0,0
1503620038,s3,0.00,1120.00,1120.00,1120,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1503620038,s2-eth2,152154.00,6180820.00,6332974.00,6180820,152154,2047.00,4085.00,6132.00,4085,2047,0.00,0.00,0,0
1503620038,s2-eth1,6182735.00,151850.00,6334585.00,151850,6182735,4088.00,2046.00,6134.00,2046,4088,0.00,0.00,0,0
1503620038,lo,5605.00,5605.00,11210.00,5605,5605,55.00,55.00,110.00,55,55,0.00,0.00,0,0
1503620038,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620038,s3-eth2,152900.00,6184690.00,6337590.00,6184690,152900,2051.00,4085.00,6136.00,4085,2051,0.00,0.00,0,0
1503620038,s3-eth1,6180820.00,152154.00,6332974.00,152154,6180820,4085.00,2047.00,6132.00,2047,4085,0.00,0.00,0,0
1503620038,total,19009200.00,19012708.00,38021908.00,19012709,19009200,18462.00,18468.00,36930.00,18468,18462,0.00,0.00,0,0
1503620039,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620039,s1,70.00,210.00,280.00,210,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1503620039,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620039,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1503620039,s2,70.00,210.00,280.00,210,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1503620039,s1-eth2,151104.00,6181872.00,6332976.00,6181872,151104,2042.00,4086.00,6128.00,4086,2042,0.00,0.00,0,0
1503620039,s1-eth1,6181942.00,151034.00,6332976.00,151034,6181942,4087.00,2041.00,6128.00,2041,4087,0.00,0.00,0,0
1503620039,s3,70.00,611.00,681.00,611,70,1.00,5.00,6.00,5,1,0.00,0.00,0,0
1503620039,s2-eth2,151649.00,6183316.00,6334965.00,6183316,151649,2046.00,4086.00,6132.00,4086,2046,0.00,0.00,0,0
